TiO2_Loading,RH_Percent,Time_Hours,CurrentDensity_Acm2,Temp_K,MembraneLambda,FloodingState,ECSA_Norm,Voltage
0.05,60,411.0,0.5926958443722686,337.5453118282706,7.928973021320586,0.0,0.9125130381856615,0.45639106565345466
0.05,60,412.0,0.5911984417682655,337.5612055966137,7.930627347535919,0.0,0.912309280200108,0.45762321720668425
0.05,60,413.0,0.5938720122063724,337.5786804343225,7.932396832783251,0.0,0.9121054787067677,0.45669887688052796
0.05,60,414.0,0.5960755548408083,337.5972044619262,7.934223879651273,0.0,0.9119016283699714,0.4564540971435392
0.05,60,415.0,0.6050133918712053,337.62320515768545,7.936776621910476,0.0,0.9116976910876584,0.45529236211040125
0.05,60,416.0,0.605231278732846,337.64785676882957,7.9391163005679966,0.0,0.9114936737326703,0.45529280906665165
0.05,60,417.0,0.5828389602694416,337.64974636558617,7.939001496942685,0.0,0.9112896923974032,0.4567382067736453
0.05,60,418.0,0.5822544928429955,337.6509778191997,7.938838808508258,0.0,0.9110857504328812,0.45515578839434334
0.05,60,419.0,0.5667308561080595,337.63786624065966,7.937138723736305,0.0,0.9108819209261643,0.4606366402854724
0.05,60,420.0,0.567876602944787,337.62658133515777,7.935709621447043,0.0,0.9106781944980132,0.45960942197296484
0.05,60,421.0,0.5571288150831216,337.60630046832506,7.933337217782228,0.0,0.910474616867892,0.4648065169948132
0.05,60,422.0,0.5749707092097427,337.6033954933849,7.932967264667237,0.0,0.9102710995257525,0.4621668698529063
0.05,60,423.0,0.5479920269841645,337.57642797309234,7.929933479016268,0.0,0.9100677647923422,0.46642626094962086
0.05,60,424.0,0.5642689467197719,337.5655618500926,7.928806493618748,0.0,0.9098645306899825,0.46221150668069805
0.05,60,425.0,0.5487125412379605,337.5414965014165,7.926227550329619,0.0,0.9096614641681429,0.46220198186588207
0.05,60,426.0,0.553514960373481,337.5231097604173,7.924366111736642,0.0,0.909458536257952,0.4591217255486134
0.05,60,427.0,0.5515190505194005,337.50406178526094,7.922476334508811,0.0,0.9092557501958787,0.4583586708203738
0.05,60,428.0,0.559055612070096,337.4928526200549,7.921514072941011,0.0,0.9090530661495254,0.45947707283334094
0.05,60,429.0,0.5650270097080181,337.4876858802113,7.921237479201239,0.0,0.9088504534538349,0.4566114115032234
0.05,60,430.0,0.555714804743171,337.47447988276724,7.9200551115890425,0.0,0.9086479527762898,0.45811656477340384
0.05,60,431.0,0.5596326106285758,337.46556201690436,7.919373302385708,0.0,0.9084455423445853,0.4611389946230439
0.05,60,432.0,0.580757136414253,337.47645137708696,7.920866672207648,0.0,0.9082431219097433,0.4595087430225102
0.05,60,433.0,0.5841940397482819,337.4898904353237,7.922566342339373,0.0,0.9080406785811658,0.458247997035578
0.05,60,434.0,0.5796743563540784,337.49831489673585,7.923657674479558,0.0,0.9078382377491672,0.45939395285893914
0.05,60,435.0,0.5840547408756576,337.5103119552032,7.925086642515004,0.0,0.9076357813436678,0.45680041554008577
0.05,60,436.0,0.6073770489325557,337.543818741547,7.9287163762968795,0.0,0.9074332004819665,0.4544880948938151
0.05,60,437.0,0.6052794777194509,337.57328021397285,7.931802417449512,0.0,0.907230515622303,0.454749155855662
0.05,60,438.0,0.5955080208485601,337.5915872434505,7.933627397129013,0.0,0.9070277832803756,0.45504600012145935
0.05,60,439.0,0.5901248671243227,337.60368989588227,7.934746163305576,0.0,0.9068250349129083,0.45576093479066493
0.05,60,440.0,0.5844740190528358,337.60975640528756,7.9351969181867466,0.0,0.9066223011244907,0.45833280771325036
0.05,60,441.0,0.595448811620817,337.6258184507788,7.936703682875647,0.0,0.9064195312631069,0.45604527213660784
0.05,60,442.0,0.5896836247017296,337.63545076552515,7.937495306521261,0.0,0.9062167579339745,0.4562713908290671
0.05,60,443.0,0.5881250010067655,337.643036533041,7.9380582384219815,0.0,0.9060139915213399,0.45500527149366304
0.05,60,444.0,0.5639447354709143,337.62788127279083,7.9361513540342505,0.0,0.9058113472618997,0.4613881288098164
0.05,60,445.0,0.5474173922224626,337.5989410374695,7.932767168685346,0.0,0.9056088948391627,0.46120537377097637
0.05,60,446.0,0.5547066900647446,337.5781641848234,7.930423258172769,0.0,0.9054065927609038,0.4598359819383915
0.05,60,447.0,0.5509692953142363,337.55532806523723,7.927921247952297,0.0,0.9052044512977029,0.4599618801601747
0.05,60,448.0,0.5380434444047949,337.5226009797766,7.924356837581166,0.0,0.905002520229229,0.4634685376645914
0.05,60,449.0,0.558812041678207,337.51006163932965,7.9231972126915196,0.0,0.904800697478069,0.46097711186891444
0.05,60,450.0,0.5563597885580692,337.49608691242935,7.921899047979707,0.0,0.9045989902095373,0.46121555694804495
0.05,60,451.0,0.5492176321248766,337.47663370363307,7.920006098778062,0.0,0.9043974259473204,0.4650285755667961
0.05,60,452.0,0.5360244543200343,337.44689345391834,7.9169679831224835,0.0,0.9041960563565227,0.46462822967347106
0.05,60,453.0,0.5661139876541024,337.44546788429733,7.917218327440625,0.0,0.9039947387760244,0.45861128302602144
0.05,60,454.0,0.5659826779383907,337.44400892462056,7.9174325091099265,0.0,0.9037934733587831,0.45973154715392617
0.05,60,455.0,0.5688797668909584,337.44526774048563,7.917916694960909,0.0,0.9035922464193937,0.4593747850333509
0.05,60,456.0,0.5708212593057367,337.4482212041168,7.918550484955079,0.0,0.9033910494290887,0.4598900107365163
0.05,60,457.0,0.5857450900760565,337.4648057803084,7.920618349346817,0.0,0.9031898138294084,0.45592790763782254
0.05,60,458.0,0.5782727785674728,337.4734369586356,7.921748739063657,0.0,0.9029885796434431,0.45836898412110305
0.05,60,459.0,0.5984525857921125,337.5005471390705,7.924793113649012,0.0,0.902787253905232,0.4575494931315787
0.05,60,460.0,0.606016675684315,337.5333192796922,7.928313814761735,0.0,0.9025858080943069,0.4544933498998557
0.05,60,461.0,0.610373467916375,337.5683647391797,7.931946290595293,0.0,0.9023842307212729,0.45389353568303914
0.05,60,462.0,0.5920039497439343,337.58363779603883,7.933407626834919,0.0,0.902182621410686,0.4539738252966975
0.05,60,463.0,0.6009483846575926,337.60653069709457,7.935628963631865,0.0,0.9019809417634544,0.4578604087757012
0.05,60,464.0,0.5814712459205388,337.6096259031348,7.935698223569788,0.0,0.901779291599603,0.460266191018154
0.05,60,465.0,0.603985880078845,337.6338875036144,7.938012575009252,0.0,0.9015775642124425,0.4571008897457349
0.05,60,466.0,0.5655145258254127,337.62069959653314,7.936266870690942,0.0,0.9013759484273337,0.4598571335160673
0.05,60,467.0,0.5594764976333693,337.60286878186446,7.934077968350713,0.0,0.9011744675528464,0.4571867528035363
0.05,60,468.0,0.5592780403391258,337.5859301960771,7.93207059929636,0.0,0.9009731169879229,0.45686873616815976
0.05,60,469.0,0.5705371288892233,337.58018447666535,7.931373817050017,0.0,0.9007718403218413,0.4576303571655999
0.05,60,470.0,0.568573837327127,337.5729943748597,7.930544809614128,0.0,0.9005706447854243,0.45819469199868307
0.05,60,471.0,0.5593419237189947,337.5579054224719,7.928868879501528,0.0,0.9003695700438646,0.45990992563726313
0.05,60,472.0,0.5486960751541657,337.53428500343523,7.926282550102804,0.0,0.9001686588591759,0.4602788003924726
0.05,60,473.0,0.5545964668770786,337.5172896960871,7.924524202181054,0.0,0.8999678778234058,0.4588720773962813
0.05,60,474.0,0.542977551806754,337.49111201173474,7.921765730761073,0.0,0.8997672728841332,0.4625972588180291
0.05,60,475.0,0.5511664752732982,337.4736728778028,7.920079931058384,0.0,0.8995668000712869,0.46261816400224065
0.05,60,476.0,0.5470635301553924,337.4536753099555,7.918138930416552,0.0,0.8993664720905105,0.4643551828929923
0.05,60,477.0,0.5509362848151669,337.4382794232989,7.916763777299746,0.0,0.8991662657866286,0.46313790681659417
0.05,60,478.0,0.572475892227901,337.4431655756467,7.9176690990109595,0.0,0.8989660796010114,0.4577725106646291
0.05,60,479.0,0.572011813908274,337.44733365330836,7.918444723292779,0.0,0.8987659171300036,0.46082440288562354
0.05,60,480.0,0.5724888027800207,337.45168837755665,7.919196689027845,0.0,0.8985657774416617,0.46054869232662127
0.05,60,481.0,0.5978729340554497,337.4795487111241,7.922417887042828,0.0,0.8983655429200487,0.4591117668261432
0.05,60,482.0,0.5737523981461853,337.48312923995945,7.922930681249507,0.0,0.8981653350998304,0.4600239879337889
0.05,60,483.0,0.590935639283341,337.50250542938204,7.925114622502886,0.0,0.89796507492482,0.4560880815973626
0.05,60,484.0,0.5855695147730274,337.51566842892436,7.926561028709924,0.0,0.897764793511571,0.4578839644786148
0.05,60,485.0,0.5973878987153278,337.5392261644141,7.929056203940144,0.0,0.8975644388192536,0.45533509467604727
0.05,60,486.0,0.5879388351705728,337.55241025367064,7.9303769166947085,0.0,0.8973640628140832,0.45819731177520673
0.05,60,487.0,0.6051835572823285,337.5812633488543,7.933300596087028,0.0,0.8971635870012693,0.4510679357113601
0.05,60,488.0,0.5746623627653632,337.5795770128663,7.932903177523557,0.0,0.8969631644245271,0.4553989898746111
0.05,60,489.0,0.5811854991065211,337.5840236595917,7.933194635102042,0.0,0.8967627643473646,0.45710561325783866
0.05,60,490.0,0.5841944872191981,337.59100879913404,7.933760177394574,0.0,0.8965623740568249,0.4564148142827132
0.05,60,491.0,0.5806985841167223,337.59431694766215,7.933924099485946,0.0,0.8963620119772774,0.45753034863366143
0.05,60,492.0,0.5797602903303918,337.5965555261976,7.933979111366278,0.0,0.8961616834645608,0.4557120156637955
0.05,60,493.0,0.5741216627918929,337.59345474157533,7.93346519939977,0.0,0.8959614152469723,0.4563897281608604
0.05,60,494.0,0.5358890480422724,337.55658911453014,7.929175305859218,0.0,0.8957613762124698,0.4607129739953669
0.05,60,495.0,0.5616194869967538,337.54452692619793,7.927853126419845,0.0,0.8955614421335977,0.45807735315376397
0.05,60,496.0,0.5721774530802034,337.54276494087674,7.927708384097239,0.0,0.8953615614839238,0.4569976856642742
0.05,60,497.0,0.5534246538061185,337.52422212237644,7.925701678140905,0.0,0.8951618180519614,0.4599959313709677
0.05,60,498.0,0.5336005066591565,337.4895523955994,7.9218971744178575,0.0,0.8949622921735017,0.46203962024747575
0.05,60,499.0,0.5706943002257654,337.48973283931156,7.922152064393991,0.0,0.8947628098683109,0.4587615929089158
0.05,80,0.0,0.5719669713100884,333.4117169730157,12.28679669713101,0.019200000000000016,0.9997909785584153,0.4712920617711309
0.05,80,1.0,0.5796181954265106,333.66477975661036,12.184094000720394,0.018432000000000014,0.999580985691577,0.46915125255664564
0.05,80,2.0,0.5826995558414011,333.9055239891159,12.09053187224258,0.017694720000000014,0.9993700700017587,0.472553193946255
0.05,80,3.0,0.5877954375900557,334.13659533093033,12.005525674988725,0.016986931200000013,0.9991582672042265,0.4707485168686092
0.05,80,4.0,0.5949248581620127,334.3605480805618,11.928542952755896,0.016307453952000013,0.9989456003493932,0.4685839874286837
0.05,80,5.0,0.596725048129912,334.57277982218056,11.85836076363188,0.015655155793920014,0.9987321177807502,0.46847165513330347
0.05,80,6.0,0.60923720361193,334.78434900906166,11.795465458320733,0.015028949562163213,0.998517809590837,0.4689422678173839
0.05,80,7.0,0.594029279248969,334.968584696202,11.736458356830047,0.014427791579676684,0.9983028095700118,0.46931502471760034
0.05,80,8.0,0.5846673634046868,335.1329383550944,11.681589674483131,0.013850679916489616,0.9980872130235353,0.4736186174084276
0.05,80,9.0,0.5968872210153509,335.29898153747786,11.632661684579118,0.013296652719830031,0.9978709998549175,0.4724123703311752
0.05,80,10.0,0.5908269218511778,335.4493038064965,11.587335471890432,0.01276478661103683,0.9976542445241873,0.4693415382046431
0.05,80,11.0,0.5757733550497053,335.5765575432149,11.544401956812825,0.012254195146595358,0.9974370622843424,0.468030115493501
0.05,80,12.0,0.583103272047797,335.7029716313203,11.505893715731702,0.011764027340731543,0.997219448497951,0.4686991148431928
0.05,80,13.0,0.5901707632104484,335.8284345572398,11.47140393249982,0.011293466247102282,0.9970013994359646,0.46714131271445974
0.05,80,14.0,0.56223664169724,335.920616516819,11.43708685847456,0.01084172759721819,0.9967830881649125,0.4703717651571221
0.05,80,15.0,0.5499976387395068,335.9963774479051,11.4044971525197,0.010408058493329464,0.996564596575977,0.4730669189688278
0.05,80,16.0,0.5322207356232882,336.0522019301727,11.372932470965335,0.009991736153596284,0.9963460262439491,0.4779778570680107
0.05,80,17.0,0.5543995814087684,336.1239569310553,11.346300236603193,0.009592066707452433,0.996127283078892,0.47392314200549585
0.05,80,18.0,0.5497323667280167,336.1872840552147,11.32149165292812,0.009208384039154336,0.995908406371359,0.47217908574170986
0.05,80,19.0,0.5419708071912758,336.24003289657986,11.29804045149543,0.008840048677588162,0.9956894475054882,0.4734845981108514
0.05,80,20.0,0.5583866100797036,336.3040674078381,11.278247633674793,0.008486446730484636,0.9954703384433672,0.4719571051859798
0.05,80,21.0,0.5672230909046028,336.3722169912521,11.26104064626922,0.008146988861265251,0.9952510505732063,0.47093875491961307
0.05,80,22.0,0.5600911639743403,336.4298456613467,11.244600267087502,0.007821109306814641,0.9950316357417465,0.4717673027939655
0.05,80,23.0,0.5791701023959563,336.50140532767335,11.231481654357573,0.0075082649345420555,0.994812011898468,0.46774478737142067
0.05,80,24.0,0.5675775291123462,336.5580364092556,11.218331984994057,0.0072079343371603734,0.9945922555839888,0.4691634592277623
0.05,80,25.0,0.5832799889634792,336.62572666112044,11.207883433180916,0.006919616963673958,0.9943723008271378,0.4687334829643435
0.05,80,26.0,0.5981855947226503,336.7034438660402,11.199824017399623,0.006642832285127,0.9941520873750224,0.46516521398828187
0.05,80,27.0,0.5796574008234092,336.7590393959412,11.190604891985597,0.00637711899372192,0.9939317321232921,0.46734120577987004
0.05,80,28.0,0.5809487144770541,336.8124981592668,11.182307742722541,0.006122034233973043,0.9937112422310262,0.46687004667444804
0.05,80,29.0,0.5879012240244075,336.8692505490783,11.175419399250844,0.005877152864614122,0.9934905950977547,0.46817659979266035
0.05,80,30.0,0.5973923804124924,336.9315976410735,11.17007256895652,0.005642066750029557,0.9932697555492098,0.4669387973570768
0.05,80,31.0,0.591719043682647,336.98480692393446,11.164618232394524,0.005416384080028374,0.9930487698903903,0.46786713289983556
0.05,80,32.0,0.5966845213183742,337.03954444288314,11.160129516540433,0.00519972871682724,0.992827625713302,0.4656373252454923
0.05,80,33.0,0.5972832058709493,337.09156955872254,11.156086698705051,0.00499173956815415,0.9926063341984375,0.46336775464884944
0.05,80,34.0,0.5916569878209476,337.13512177818905,11.151828941398511,0.0047920699854279835,0.9923849385761309,0.4636639093812231
0.05,80,35.0,0.5783376174539281,337.16359399130755,11.146605414183632,0.004600387186010864,0.9921635188424595,0.46455815860864763
0.05,80,36.0,0.5829802957761725,337.1946711720397,11.142295378141457,0.0044163716985704295,0.9919420572570253,0.4634837146297084
0.05,80,37.0,0.5688676475117366,337.21087922202577,11.136944740372465,0.004239716830627612,0.9917206329444858,0.46608780818021855
0.05,80,38.0,0.5684432602567491,337.2257286608093,11.132011818726108,0.004070128157402508,0.9914992503439005,0.4659479794481487
0.05,80,39.0,0.5578480546323168,337.23014050280636,11.126443607778894,0.003907323031106407,0.9912779642382766,0.4705093626626483
0.05,80,40.0,0.5460174010497202,337.22384007443725,11.120171197614882,0.003751030109862151,0.9910568309613148,0.4713108640415238
0.05,80,41.0,0.5686423920470484,337.2380930059974,11.116700713824708,0.0036009889054676647,0.9908357340974491,0.4706645705076436
0.05,80,42.0,0.5430351389318128,337.2287171553293,11.110967966328964,0.0034569493492489583,0.9906148015613744,0.4749619313996149
0.05,80,43.0,0.5402201332838981,337.2174643599338,11.105446734553063,0.0033186713752789998,0.9903940410544488,0.47612924849287863
0.05,80,44.0,0.563194462429492,337.22716690034673,11.102697761624448,0.00159296226013392,0.9901740330511613,0.4723497038882201
0.05,80,45.0,0.5638907850372687,337.2369151402859,11.100254832628472,0.001529243769728563,0.9899540482605433,0.46982918910484733
0.05,80,46.0,0.5529202597535983,337.2362768827855,11.096924942997784,0.0014680740189394205,0.9897341426738387,0.4734400891953446
0.05,80,47.0,0.5827328681087727,337.2627623462778,11.096862684710853,0.0014093510581818438,0.9895141660889999,0.4693256135322785
0.05,80,48.0,0.5799881388598248,337.2851055984756,11.096531307711702,0.00135297701585457,0.9892941402654155,0.4690599255338547
0.05,80,49.0,0.570185648919453,337.297088601954,11.095248180140441,0.0012988579352203873,0.9890741212141796,0.4706934298410575
0.05,80,50.0,0.5858051330658474,337.3227974089778,11.095637349954949,0.0012469036178115718,0.9888540324959396,0.469041973313771
0.05,80,51.0,0.5911191880024106,337.35196707997886,11.096524456659065,0.001197027473099109,0.9886338541574051,0.4677732771260003
0.05,80,52.0,0.5964608956988876,337.3844615352585,11.097869442956274,0.0011491463741751446,0.9884135670109921,0.467274836982966
0.05,80,53.0,0.6013038782748796,337.4196469263657,11.099583058689522,0.0011031805192081388,0.9881931553721853,0.46629070242984344
0.05,80,54.0,0.5891639749037064,337.44115946224326,11.099935313132594,0.0010590532984398131,0.9879726937650293,0.46593717469185547
0.05,80,55.0,0.6072774506736851,337.47871861618603,11.10206862127056,0.0010166911665022206,0.9877520929554529,0.46456699619569386
0.05,80,56.0,0.6120539412661017,337.51868352083034,11.104496113967901,0.0009760235198421317,0.9875313388776156,0.46841074112483055
0.05,80,57.0,0.5864174511355398,337.5316708511776,11.104151193280215,0.0009369825790484464,0.9873105796767834,0.46987072457021717
0.05,80,58.0,0.587673255600603,337.5450584843855,11.103961516218178,0.0008995032758865086,0.9870898124690767,0.4687186328063228
0.05,80,59.0,0.596194154604024,337.5657129513096,11.104640241283816,0.0008635231448510482,0.9868689964998311,0.46743983564619374
0.05,80,60.0,0.5634100230548629,337.55471485749393,11.101982182838894,0.0008289822190570063,0.9866483058319461,0.4712705840888433
0.05,80,61.0,0.5604906465737793,337.5417517779617,11.099260779772127,0.0007958229302947261,0.9864277506037071,0.47541342005432574
0.05,80,62.0,0.5584152274982097,337.52770872432546,11.096565875461545,0.0007639900130829371,0.9862073360804308,0.4732633599845068
0.05,80,63.0,0.5557915763160659,337.51216962190904,11.093840367803459,0.0007334304125596196,0.9859870698302184,0.4738033680276259
0.05,80,64.0,0.5594341637711017,337.5008127114699,11.091713512549472,0.0007040931960572348,0.9857669281816296,0.47308551854094927
0.05,80,65.0,0.5416197039368745,337.47444547173586,11.087988120863905,0.0006759294682149455,0.9855469930712202,0.47358918780418624
0.05,80,66.0,0.5377161114540173,337.4462896366455,11.08419275361501,0.0006488922894863476,0.9853272736003132,0.47514600646194693
0.05,80,67.0,0.5601469522777616,337.4395239449636,11.082966872031896,0.0006229365979068937,0.9851076516477374,0.4727775445787378
0.05,80,68.0,0.535055124206911,337.4111796970178,11.079337233457844,0.000598019133990618,0.9848882450854087,0.47603179539526885
0.05,80,69.0,0.5625783507123198,337.4087044357489,11.078772066451702,0.0005740983686309932,0.9846689114423779,0.47013991789802145
0.05,80,70.0,0.5460696022460896,337.39173577800176,11.076604628961464,0.0005511344338857535,0.9844497296932174,0.4734174550762165
0.05,80,71.0,0.5734739580189062,337.40032953574234,11.077364026672669,0.0005290890565303233,0.9842305593055719,0.4678980830352386
0.05,80,72.0,0.5652676431405916,337.4009317703032,11.077237484692878,0.0005079254942691104,0.9840114436777202,0.46729511485737174
0.05,80,73.0,0.5642064384714465,337.4005389882551,11.077015704856436,0.00048760847449834605,0.983792387873123,0.4683925704615673
0.05,80,74.0,0.572144056602465,337.40738570616423,11.077606759899028,0.0004681041355184122,0.9835733518829974,0.4694032247563551
0.05,80,75.0,0.5756749479150368,337.41706388032,11.078500073339216,0.0004493799700976757,0.98335431986872,0.470337616476414
0.05,80,76.0,0.5881492978430255,337.43777572474335,11.080563996816347,0.0004314047712937687,0.9831352310939642,0.4698176489456803
0.05,80,77.0,0.5915576806323041,337.4604615728708,11.082791261153371,0.00041414858044201794,0.9829160744390655,0.46907635635761974
0.05,80,78.0,0.5919715534709017,337.4821781345936,11.084868368041272,0.0003975826372243372,0.9826968549185566,0.46865548568937504
0.05,80,79.0,0.6048285296320445,337.5149014867235,11.088052541352928,0.00038167933173536374,0.982477511907698,0.4662300434549842
0.05,80,80.0,0.5917168249506172,337.5331104382638,11.089651705291638,0.00036641215846594917,0.9822581247090783,0.4659175434301079
0.05,80,81.0,0.5988625157715506,337.55703286220495,11.091827910213713,0.0003517556721273112,0.9820386617253704,0.46304304926854756
0.05,80,82.0,0.5960326282548052,337.5768148056281,11.093533972760815,0.00033768544524221875,0.9818191454224844,0.465562945250421
0.05,80,83.0,0.5926968038051125,337.592237518283,11.094759731483895,0.00032417802743253,0.9815995994884837,0.4635114645868433
0.05,80,84.0,0.5540587954883247,337.5712881862724,11.092016274125113,0.0003112109063352288,0.9813802232474973,0.4687283030524982
0.05,80,85.0,0.5574272810838787,337.5545910340533,11.089845602658741,0.00029876247008181966,0.9811609930130263,0.4699707505760685
0.05,80,86.0,0.5465224245323785,337.52926498042353,11.086771123283327,0.0002868119712785469,0.9809419556994553,0.4740631322909268
0.05,80,87.0,0.5455543709086144,337.5046127388921,11.083864243771822,0.000275339492427405,0.9807231072098243,0.47299407404031774
0.05,80,88.0,0.558125955851836,337.49253964063496,11.08246451439263,0.0002643259127303088,0.980504378382676,0.4722013834911167
0.05,80,89.0,0.559471894600119,337.4823943028748,11.081319755614876,0.00025375287622109643,0.9802857584096561,0.4732591182236357
0.05,80,90.0,0.5410730688536518,337.4566586973733,11.078433563517361,0.00024360276117225258,0.9800673321787725,0.4754663289081897
0.05,80,91.0,0.5552315241666761,337.4448848118737,11.077211429471536,0.00023385865072536247,0.979849023131574,0.47151167365376895
0.05,80,92.0,0.5391693441303792,337.4197545884813,11.074488180950022,0.00022450430469634798,0.979630903855948,0.4739892769068297
0.05,80,93.0,0.5678010231204063,337.42148771465764,11.07486229970036,0.00021552413250849406,0.9794128276016062,0.4676752165769994
0.05,80,94.0,0.5707112968100411,337.42576755922346,11.075495271607133,0.0002069031672081543,0.9791947803241713,0.4682979551655013
0.05,80,95.0,0.560098449582357,337.4201897242497,11.075012523207155,0.00019862704051982813,0.9789768155902299,0.4686710121476884
0.05,80,96.0,0.5691257024589382,337.42310159295425,11.075474016457234,0.000190681958899035,0.9787588869731615,0.4663042922250889
0.05,80,97.0,0.5817321514187235,337.4374453341724,11.077156466183784,0.0001830546805430736,0.9785409320563826,0.46468015773593346
0.05,80,98.0,0.5879014281903172,337.4567010855366,11.07931115291101,0.00017573249332135065,0.9783229239536667,0.46458496544233446
0.05,80,99.0,0.5855623224299099,337.47260560716404,11.081046626003655,0.00016870319358849663,0.978104880813628,0.46710317244749977
0.05,80,100.0,0.5890695449304253,337.4908516137458,11.082983570660383,0.00016195506584495677,0.9778867897621155,0.46596746135974176
0.05,80,101.0,0.5754515427043688,337.4953160993217,11.083392137854027,0.0001554768632111585,0.977668725828341,0.4693834916431369
0.05,80,102.0,0.5743004935312003,337.49845397885855,11.0836504633517,0.00014925778868271215,0.9774506961311151,0.4685817717747422
0.05,80,103.0,0.6120559200949354,337.53723669958566,11.087662115512948,0.00014328747713540367,0.9772325062345655,0.4625216749255282
0.05,80,104.0,0.6053771187178191,337.5671876623042,11.090660885450617,0.00013755597804998752,0.9770142041631593,0.4651024010630261
0.05,80,105.0,0.5751039728299417,337.56675206621776,11.090374446584859,0.00013205373892798803,0.9767959556351163,0.46829068406212265
0.05,80,106.0,0.5736649575905872,337.5650201290986,11.08996873993762,0.0001267715893708685,0.9765777676107303,0.46886022965036794
0.05,80,107.0,0.5734794718275906,337.56322188503884,11.089579375485743,0.00012170072579603376,0.9763596403400299,0.4678513947756882
0.05,80,108.0,0.5787037239393136,337.56634697201747,11.0897459215879,0.00011683269676419241,0.9761415468759962,0.46718285285179256
0.05,80,109.0,0.5621592207434929,337.55418454526995,11.08824369440569,5.607969444681236e-05,0.9759235948862958,0.47043984424649904
0.05,80,110.0,0.5816679915273162,337.5606035944477,11.088821535839532,5.383650666893987e-05,0.9757056575710451,0.46903287420995476
0.05,80,111.0,0.5871923766594309,337.5718032885464,11.089902121423275,5.1683046402182274e-05,0.9754877088538336,0.46843889098075087
0.05,80,112.0,0.559708168996553,337.5571136787868,11.088141355880529,4.961572454609498e-05,0.9752698897194717,0.4709728507142221
0.05,80,113.0,0.545318605911057,337.5305847636218,11.085093059865908,4.763109556425118e-05,0.9750522644525127,0.47253186637461414
0.05,80,114.0,0.550982234254743,337.51061481577597,11.082873280142914,4.572585174168113e-05,0.9748347971613989,0.4729464020564644
0.05,80,115.0,0.5487630885475678,337.4898906687112,11.08062248690538,4.3896817672013886e-05,0.9746174917708285,0.47452366015434816
0.05,80,116.0,0.5604069300624351,337.4807419703981,11.07972964603776,4.214094496513333e-05,0.9744002852627727,0.47158429047670875
0.05,80,117.0,0.5579624093309957,337.4699550923554,11.078669137411612,4.0455307166528e-05,0.9741831864408734,0.4728540139839058
0.05,80,118.0,0.5638890600117548,337.4651344844148,11.07829249759539,3.8837094879866877e-05,0.9739661628447711,0.4713974547847872
0.05,80,119.0,0.5598345269853466,337.45695817343386,11.07754279550072,3.72836110846722e-05,0.9737492326119123,0.4714584090912936
0.05,80,120.0,0.572153207499814,337.4604281173097,11.07808943583764,3.579226664128531e-05,0.9735323325295504,0.4687521401473367
0.05,80,121.0,0.5789890126637393,337.4699850516994,11.079272645621977,3.4360575975633897e-05,0.9733154295707057,0.4673336086145725
0.05,80,122.0,0.5888299137080458,337.48816248241934,11.08133818946929,3.298615293660854e-05,0.9730984769761836,0.4635707440580001
0.05,80,123.0,0.5852110473808052,337.5018503094554,11.082864209913012,3.16667068191442e-05,0.972881499084891,0.4673420894259451
0.05,80,124.0,0.6001532641376109,337.5288864432521,11.085753214274254,3.040003854637843e-05,0.9726644234677753,0.4647130451889729
0.05,80,125.0,0.5971860452328349,337.5514581947536,11.088097042369952,2.9184037004523293e-05,0.9724472743260186,0.46584372128541623
0.05,80,126.0,0.5862295105353924,337.56230273428645,11.089143647779675,2.801667552434236e-05,0.9722301153098089,0.46766428539510563
0.05,80,127.0,0.6028764109550562,337.5883325437381,11.091764935166129,2.6896008503368665e-05,0.9720128639608107,0.4644768333341569
0.05,80,128.0,0.5652938049459304,337.577678259842,11.090402531236435,2.5820168163233918e-05,0.9717957194645769,0.4713923404281812
0.05,80,129.0,0.5834485963594616,337.58434737592654,11.090972773186047,2.4787361436704562e-05,0.97157858773122,0.46846797870962253
0.05,80,130.0,0.5833905456795473,337.5905621564016,11.091488169260002,2.379586697923638e-05,0.9713614712158755,0.46825514168114424
0.05,80,131.0,0.5691437148249575,337.5832680815173,11.090534558186137,2.2844032300066925e-05,0.9711444432068874,0.4678236236450139
0.05,80,132.0,0.5728000653853093,337.5797519285506,11.09002859272066,2.1930271008064248e-05,0.9709274831545319,0.4680113526769136
0.05,80,133.0,0.5678200166436658,337.5719024698785,11.08906813541105,2.105306016774168e-05,0.9707106145099312,0.4664294631158384
0.05,80,134.0,0.5462779203653897,337.5453239747088,11.086036067802238,2.0210937761032013e-05,0.9704939386754406,0.47017268432088416
0.05,80,135.0,0.550224775238837,337.5238023788556,11.08365944349513,1.9402500250590733e-05,0.9702774280658392,0.46970105806032025
0.05,80,136.0,0.5430178910055412,337.49726898008595,11.080766520455102,1.8626400240567103e-05,0.9700611096174081,0.47155098575304005
0.05,80,137.0,0.5536291457662261,337.48163702611424,11.079183514272586,1.788134423094442e-05,0.9698449242103991,0.4692718865180259
0.05,80,138.0,0.548865213384096,337.46274122251793,11.077260253383553,1.7166090461706642e-05,0.96962888935761,0.470376333853574
0.05,80,139.0,0.5453741171180938,337.44192309126475,11.075153283304378,1.6479446843238378e-05,0.9694130152926653,0.47044390184472706
0.05,80,140.0,0.5419309941261583,337.41935906770453,11.072883200352816,1.5820268969508844e-05,0.9691973112730423,0.470209452762778
